age,gender,city_tier,urban_rural,education,income_band,occupation,weight,agent_i,scenario,price,sample_no,intent_idx
45-54,male,tier1,urban,highschool_below,<5k,blue_collar,1.0686057145725365,67,price_299,299.0,2,3
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,68,price_299,299.0,0,3
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,68,price_299,299.0,1,1
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,68,price_299,299.0,2,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,69,price_299,299.0,0,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,69,price_299,299.0,1,2
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,69,price_299,299.0,2,3
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,70,price_299,299.0,0,3
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,70,price_299,299.0,1,1
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,70,price_299,299.0,2,1
65+,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9751452663143612,71,price_299,299.0,0,2
65+,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9751452663143612,71,price_299,299.0,1,2
65+,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9751452663143612,71,price_299,299.0,2,2
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,72,price_299,299.0,0,2
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,72,price_299,299.0,1,2
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,72,price_299,299.0,2,1
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,73,price_299,299.0,0,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,73,price_299,299.0,1,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,73,price_299,299.0,2,2
55-64,female,tier1,rural,highschool_below,5-10k,blue_collar,1.034010114898232,74,price_299,299.0,0,3
55-64,female,tier1,rural,highschool_below,5-10k,blue_collar,1.034010114898232,74,price_299,299.0,1,2
55-64,female,tier1,rural,highschool_below,5-10k,blue_collar,1.034010114898232,74,price_299,299.0,2,1
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,75,price_299,299.0,0,3
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,75,price_299,299.0,1,2
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,75,price_299,299.0,2,1
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,76,price_299,299.0,0,1
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,76,price_299,299.0,1,3
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,76,price_299,299.0,2,1
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,77,price_299,299.0,0,2
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,77,price_299,299.0,1,3
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,77,price_299,299.0,2,3
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,78,price_299,299.0,0,2
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,78,price_299,299.0,1,3
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,78,price_299,299.0,2,2
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,79,price_299,299.0,0,1
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,79,price_299,299.0,1,2
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,79,price_299,299.0,2,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,80,price_299,299.0,0,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,80,price_299,299.0,1,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,80,price_299,299.0,2,2
35-44,female,tier3plus,rural,highschool_below,5-10k,blue_collar,1.035759854367425,81,price_299,299.0,0,1
35-44,female,tier3plus,rural,highschool_below,5-10k,blue_collar,1.035759854367425,81,price_299,299.0,1,2
35-44,female,tier3plus,rural,highschool_below,5-10k,blue_collar,1.035759854367425,81,price_299,299.0,2,1
35-44,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0142682591764738,82,price_299,299.0,0,2
35-44,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0142682591764738,82,price_299,299.0,1,0
35-44,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0142682591764738,82,price_299,299.0,2,2
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,83,price_299,299.0,0,0
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,83,price_299,299.0,1,1
25-34,male,tier1,urban,highschool_below,<5k,blue_collar,1.0500575423675436,83,price_299,299.0,2,0
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,84,price_299,299.0,0,2
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,84,price_299,299.0,1,3
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,84,price_299,299.0,2,2
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,85,price_299,299.0,0,2
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,85,price_299,299.0,1,3
65+,male,tier1,urban,highschool_below,5-10k,retired,1.0826698443751377,85,price_299,299.0,2,3
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,86,price_299,299.0,0,2
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,86,price_299,299.0,1,2
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,86,price_299,299.0,2,3
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,87,price_299,299.0,0,1
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,87,price_299,299.0,1,2
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,87,price_299,299.0,2,2
45-54,male,tier3plus,urban,college,<5k,service,0.9637319976315656,88,price_299,299.0,0,1
45-54,male,tier3plus,urban,college,<5k,service,0.9637319976315656,88,price_299,299.0,1,2
45-54,male,tier3plus,urban,college,<5k,service,0.9637319976315656,88,price_299,299.0,2,2
35-44,female,tier3plus,rural,highschool_below,<5k,student,1.156563341315593,89,price_299,299.0,0,3
35-44,female,tier3plus,rural,highschool_below,<5k,student,1.156563341315593,89,price_299,299.0,1,3
35-44,female,tier3plus,rural,highschool_below,<5k,student,1.156563341315593,89,price_299,299.0,2,3
65+,male,tier3plus,rural,college,5-10k,retired,0.9724630137274908,90,price_299,299.0,0,3
65+,male,tier3plus,rural,college,5-10k,retired,0.9724630137274908,90,price_299,299.0,1,1
65+,male,tier3plus,rural,college,5-10k,retired,0.9724630137274908,90,price_299,299.0,2,2
45-54,female,tier2,urban,college,<5k,blue_collar,0.9354636369691856,91,price_299,299.0,0,2
45-54,female,tier2,urban,college,<5k,blue_collar,0.9354636369691856,91,price_299,299.0,1,3
45-54,female,tier2,urban,college,<5k,blue_collar,0.9354636369691856,91,price_299,299.0,2,3
55-64,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9537596569992448,92,price_299,299.0,0,3
55-64,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9537596569992448,92,price_299,299.0,1,0
55-64,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9537596569992448,92,price_299,299.0,2,3
65+,female,tier3plus,rural,college,<5k,retired,0.918274505453107,93,price_299,299.0,0,2
65+,female,tier3plus,rural,college,<5k,retired,0.918274505453107,93,price_299,299.0,1,2
65+,female,tier3plus,rural,college,<5k,retired,0.918274505453107,93,price_299,299.0,2,1
25-34,female,tier2,urban,highschool_below,<5k,service,0.9607528223335744,94,price_299,299.0,0,0
25-34,female,tier2,urban,highschool_below,<5k,service,0.9607528223335744,94,price_299,299.0,1,3
25-34,female,tier2,urban,highschool_below,<5k,service,0.9607528223335744,94,price_299,299.0,2,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,95,price_299,299.0,0,3
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,95,price_299,299.0,1,1
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,95,price_299,299.0,2,1
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,96,price_299,299.0,0,2
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,96,price_299,299.0,1,0
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,96,price_299,299.0,2,3
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,97,price_299,299.0,0,2
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,97,price_299,299.0,1,3
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,97,price_299,299.0,2,3
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,98,price_299,299.0,0,0
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,98,price_299,299.0,1,2
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,98,price_299,299.0,2,0
55-64,male,tier3plus,urban,bachelor,<5k,service,1.0471958201095086,99,price_299,299.0,0,2
55-64,male,tier3plus,urban,bachelor,<5k,service,1.0471958201095086,99,price_299,299.0,1,2
55-64,male,tier3plus,urban,bachelor,<5k,service,1.0471958201095086,99,price_299,299.0,2,0
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,100,price_299,299.0,0,3
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,100,price_299,299.0,1,3
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,100,price_299,299.0,2,2
18-24,male,tier2,rural,highschool_below,<5k,professional,0.8877482392536,101,price_299,299.0,0,0
18-24,male,tier2,rural,highschool_below,<5k,professional,0.8877482392536,101,price_299,299.0,1,1
18-24,male,tier2,rural,highschool_below,<5k,professional,0.8877482392536,101,price_299,299.0,2,2
35-44,male,tier3plus,urban,highschool_below,<5k,white_collar,1.0003566074956878,102,price_299,299.0,0,3
35-44,male,tier3plus,urban,highschool_below,<5k,white_collar,1.0003566074956878,102,price_299,299.0,1,2
35-44,male,tier3plus,urban,highschool_below,<5k,white_collar,1.0003566074956878,102,price_299,299.0,2,3
35-44,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0297534152005627,103,price_299,299.0,0,2
35-44,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0297534152005627,103,price_299,299.0,1,3
35-44,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0297534152005627,103,price_299,299.0,2,2
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,104,price_299,299.0,0,3
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,104,price_299,299.0,1,2
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,104,price_299,299.0,2,3
45-54,female,tier2,urban,highschool_below,<5k,service,0.9777235197249732,105,price_299,299.0,0,2
45-54,female,tier2,urban,highschool_below,<5k,service,0.9777235197249732,105,price_299,299.0,1,2
45-54,female,tier2,urban,highschool_below,<5k,service,0.9777235197249732,105,price_299,299.0,2,2
45-54,male,tier3plus,rural,highschool_below,<5k,service,1.0031911597149104,106,price_299,299.0,0,2
45-54,male,tier3plus,rural,highschool_below,<5k,service,1.0031911597149104,106,price_299,299.0,1,2
45-54,male,tier3plus,rural,highschool_below,<5k,service,1.0031911597149104,106,price_299,299.0,2,2
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,107,price_299,299.0,0,2
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,107,price_299,299.0,1,2
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,107,price_299,299.0,2,3
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,108,price_299,299.0,0,2
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,108,price_299,299.0,1,1
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,108,price_299,299.0,2,3
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,109,price_299,299.0,0,0
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,109,price_299,299.0,1,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,109,price_299,299.0,2,2
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,110,price_299,299.0,0,2
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,110,price_299,299.0,1,2
55-64,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.9817871514181232,110,price_299,299.0,2,2
65+,female,tier2,urban,college,<5k,retired,0.9086262916950444,111,price_299,299.0,0,2
65+,female,tier2,urban,college,<5k,retired,0.9086262916950444,111,price_299,299.0,1,2
65+,female,tier2,urban,college,<5k,retired,0.9086262916950444,111,price_299,299.0,2,3
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,112,price_299,299.0,0,1
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,112,price_299,299.0,1,3
45-54,female,tier3plus,urban,highschool_below,<5k,white_collar,0.9974496916435182,112,price_299,299.0,2,3
65+,male,tier3plus,urban,college,<5k,blue_collar,0.9367892513657868,113,price_299,299.0,0,3
65+,male,tier3plus,urban,college,<5k,blue_collar,0.9367892513657868,113,price_299,299.0,1,2
65+,male,tier3plus,urban,college,<5k,blue_collar,0.9367892513657868,113,price_299,299.0,2,0
35-44,female,tier3plus,urban,college,<5k,blue_collar,0.9539189948008644,114,price_299,299.0,0,0
35-44,female,tier3plus,urban,college,<5k,blue_collar,0.9539189948008644,114,price_299,299.0,1,3
35-44,female,tier3plus,urban,college,<5k,blue_collar,0.9539189948008644,114,price_299,299.0,2,3
65+,male,tier3plus,urban,bachelor,10-20k,retired,0.9705989786819136,115,price_299,299.0,0,2
65+,male,tier3plus,urban,bachelor,10-20k,retired,0.9705989786819136,115,price_299,299.0,1,2
65+,male,tier3plus,urban,bachelor,10-20k,retired,0.9705989786819136,115,price_299,299.0,2,3
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,116,price_299,299.0,0,3
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,116,price_299,299.0,1,3
55-64,female,tier3plus,urban,highschool_below,<5k,service,0.9709540380761484,116,price_299,299.0,2,0
35-44,female,tier2,urban,highschool_below,<5k,service,0.9658273533292202,117,price_299,299.0,0,3
35-44,female,tier2,urban,highschool_below,<5k,service,0.9658273533292202,117,price_299,299.0,1,2
35-44,female,tier2,urban,highschool_below,<5k,service,0.9658273533292202,117,price_299,299.0,2,2
45-54,female,tier2,rural,highschool_below,<5k,blue_collar,0.9737653757979868,118,price_299,299.0,0,3
45-54,female,tier2,rural,highschool_below,<5k,blue_collar,0.9737653757979868,118,price_299,299.0,1,3
45-54,female,tier2,rural,highschool_below,<5k,blue_collar,0.9737653757979868,118,price_299,299.0,2,2
65+,male,tier3plus,urban,highschool_below,<5k,retired,1.0125306801056693,119,price_299,299.0,0,3
65+,male,tier3plus,urban,highschool_below,<5k,retired,1.0125306801056693,119,price_299,299.0,1,2
65+,male,tier3plus,urban,highschool_below,<5k,retired,1.0125306801056693,119,price_299,299.0,2,2
55-64,male,tier3plus,rural,college,<5k,blue_collar,0.9233705226560068,120,price_299,299.0,0,1
55-64,male,tier3plus,rural,college,<5k,blue_collar,0.9233705226560068,120,price_299,299.0,1,2
55-64,male,tier3plus,rural,college,<5k,blue_collar,0.9233705226560068,120,price_299,299.0,2,3
18-24,female,tier1,urban,postgrad,<5k,service,1.0856393014578578,121,price_299,299.0,0,1
18-24,female,tier1,urban,postgrad,<5k,service,1.0856393014578578,121,price_299,299.0,1,3
18-24,female,tier1,urban,postgrad,<5k,service,1.0856393014578578,121,price_299,299.0,2,3
45-54,male,tier3plus,rural,college,<5k,blue_collar,0.9598304959527068,122,price_299,299.0,0,2
45-54,male,tier3plus,rural,college,<5k,blue_collar,0.9598304959527068,122,price_299,299.0,1,2
45-54,male,tier3plus,rural,college,<5k,blue_collar,0.9598304959527068,122,price_299,299.0,2,3
25-34,male,tier2,rural,highschool_below,<5k,blue_collar,0.9714721188294044,123,price_299,299.0,0,0
25-34,male,tier2,rural,highschool_below,<5k,blue_collar,0.9714721188294044,123,price_299,299.0,1,2
25-34,male,tier2,rural,highschool_below,<5k,blue_collar,0.9714721188294044,123,price_299,299.0,2,2
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,124,price_299,299.0,0,3
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,124,price_299,299.0,1,1
25-34,female,tier1,urban,highschool_below,<5k,white_collar,1.0047413977276174,124,price_299,299.0,2,0
45-54,male,tier3plus,urban,highschool_below,<5k,white_collar,1.012678073249211,125,price_299,299.0,0,2
45-54,male,tier3plus,urban,highschool_below,<5k,white_collar,1.012678073249211,125,price_299,299.0,1,3
45-54,male,tier3plus,urban,highschool_below,<5k,white_collar,1.012678073249211,125,price_299,299.0,2,3
55-64,male,tier2,urban,bachelor,<5k,service,1.0144409035228237,126,price_299,299.0,0,3
55-64,male,tier2,urban,bachelor,<5k,service,1.0144409035228237,126,price_299,299.0,1,2
55-64,male,tier2,urban,bachelor,<5k,service,1.0144409035228237,126,price_299,299.0,2,1
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,127,price_299,299.0,0,3
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,127,price_299,299.0,1,2
18-24,male,tier3plus,rural,highschool_below,<5k,service,0.9818764049431428,127,price_299,299.0,2,2
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,128,price_299,299.0,0,2
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,128,price_299,299.0,1,2
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,128,price_299,299.0,2,2
